shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason,delivery_performance_score
287,633,652,9,12,13,1642,Maersk,Delayed,5798.17,26869.99,MAE8754720470,Documentation Issue,16.58
288,395,133,16,1,5,4597,FedEx,In Transit,4356.02,118350.0,FED5333269550,,31.58
289,508,360,15,1,11,872,CMA CGM,In Transit,9482.16,53.88,CMA1906510759,,28.83
290,316,327,15,15,13,3064,Maersk,Delayed,5352.79,189.3,MAE4356291921,Port Congestion,18.73
291,510,543,18,6,12,233,FedEx,Delayed,2702.12,9900.0,FED7114705882,,36.69
292,288,293,1,4,7,2086,DB Schenker,Delayed,3912.16,451.08,DB9391764893,,17.65
293,638,506,14,12,15,2742,FedEx,In Transit,6357.09,169.44,FED3725102351,,34.59
294,211,219,13,5,13,427,DHL,Delivered,8692.58,28091.76,DHL1353208937,,38.81
295,258,273,2,1,5,240,DHL,Delayed,4552.18,44.46,DHL5262949515,,18.81
296,416,444,21,11,10,2398,CMA CGM,Delivered,8132.27,429.21,CMA7736066694,,39.85
297,467,487,10,11,3,2501,Maersk,Delivered,5586.9,50816.92,MAE5275541385,,41.45
298,568,594,9,14,11,1863,DHL,Delayed,9810.61,30477.02,DHL6191085018,,19.95
299,249,271,22,10,13,3998,FedEx,Delayed,9692.06,302000.0,FED7648281283,,40.5
300,249,269,16,13,5,3895,DB Schenker,Delivered,6246.02,91775.0,DB7137520407,,37.04
301,590,618,22,11,5,974,CMA CGM,Delivered,4012.65,73440.0,CMA4734339021,,36.83
302,668,687,6,16,14,3444,UPS,Delayed,6344.82,2376.49,UPS3656088952,,24.02
303,542,557,21,11,6,450,DHL,Delivered,8506.55,80.56,DHL4196152882,,39.97
304,11,21,21,8,2,1230,Maersk,Delivered,9204.43,220.21,MAE3297416798,,40.59
305,508,540,7,13,9,2872,DB Schenker,Delayed,7885.22,1390.26,DB8483522245,Vehicle Breakdown,21.05
306,488,558,8,11,13,1475,FedEx,In Transit,6727.2,850.64,FED9931352285,,36.23
307,504,515,4,10,12,1279,UPS,Delayed,9459.44,289.74,UPS6657112403,Vehicle Breakdown,17.45
308,468,498,16,9,16,3126,Maersk,Delivered,6061.04,73650.0,MAE5837721282,,38.57
309,550,563,1,15,10,921,CMA CGM,Delivered,11924.07,182.28,CMA8005203090,,41.61
310,579,608,2,5,2,4527,DB Schenker,Delivered,7911.51,767.88,DB1911508345,,38.23
311,452,155,17,16,14,1576,DB Schenker,In Transit,6710.35,56805.0,DB3911714309,,30.47
312,307,329,20,1,5,842,Maersk,Delivered,9363.81,158.6,MAE3253350920,,37.0
313,216,239,7,3,12,2332,Maersk,Delivered,11332.61,1032.59,MAE9747172488,,36.65
314,75,82,7,4,7,4400,CMA CGM,Delivered,4993.22,2125.34,CMA8080147602,,29.57
315,96,115,21,3,11,1710,UPS,Delayed,5319.29,334.59,UPS7465348099,Strikes,22.94
316,658,677,20,13,8,3397,Maersk,Delivered,5151.8,640.2,MAE9715160430,,40.97
317,639,656,3,1,14,2922,DHL,Delivered,5144.75,468.01,DHL3953464816,,39.12
318,135,167,2,14,10,2200,DHL,Delivered,5121.09,373.14,DHL1352951567,,37.61
319,132,149,10,5,7,3077,CMA CGM,Delivered,2845.58,68172.72,CMA7007414248,,19.19
320,35,51,2,1,14,4878,DB Schenker,Delivered,4745.47,827.46,DB8403868137,,38.1
321,656,680,9,10,1,1302,UPS,Delayed,2653.5,19528.81,UPS3661971025,,40.03
322,266,278,4,3,5,3497,CMA CGM,Delivered,9372.27,724.9,CMA2749458987,,41.09
323,2,19,16,5,5,1127,Maersk,Delivered,7455.16,26550.0,MAE8464059152,,40.74
324,350,371,18,10,7,4478,UPS,Delayed,12792.96,190260.0,UPS9727598877,,38.29
325,254,273,18,7,3,1866,DB Schenker,Delivered,7518.55,79110.0,DB4791843710,,42.64
326,341,362,20,16,14,2885,UPS,Delayed,6141.31,594.2,UPS4255231556,Security Check,21.26
327,74,95,12,6,2,381,FedEx,Delayed,7060.29,20638.8,FED1060982100,,24.31
328,15,37,3,11,16,1451,UPS,Delayed,8018.29,253.98,UPS6671634317,Port Congestion,19.09
329,638,670,18,1,15,3668,FedEx,Delayed,9473.04,155835.0,FED6369362604,,39.19
330,416,442,21,12,4,142,CMA CGM,Delivered,3735.25,25.46,CMA1251878305,,38.09
331,269,281,21,2,9,715,Maersk,Delivered,4339.21,128.06,MAE1315688598,,38.78
332,255,277,14,16,1,1981,FedEx,Delayed,5811.68,122.4,FED5574628450,Customs Delay,21.6
333,63,85,15,6,15,3474,DHL,Delivered,3961.88,196.38,DHL9036466700,,36.59
334,150,168,3,12,14,3555,CMA CGM,Delayed,6405.14,622.37,CMA6943566678,Port Congestion,10.58
335,710,724,20,11,8,351,Maersk,Delivered,12401.5,72.0,MAE3262007637,,17.76
336,109,132,11,2,13,3771,CMA CGM,Delivered,2725.41,116900.16,CMA1993987528,,17.7
337,673,696,20,1,8,4238,DB Schenker,Delayed,9165.95,872.8,DB6183542376,Strikes,23.28
338,440,472,9,2,5,1801,UPS,Delayed,2964.29,29475.95,UPS5985134422,,26.23
339,269,294,19,9,2,2178,Maersk,Delivered,5455.08,36954.0,MAE2958970348,,39.54
340,176,204,4,10,10,557,DHL,Delayed,10499.04,126.28,DHL4420649638,Security Check,10.26
341,121,146,4,10,16,2793,Maersk,Delivered,2961.94,579.04,MAE5326526460,,39.65
342,415,436,22,13,4,524,Maersk,Delivered,9318.78,43120.0,MAE5540864528,,23.27
343,541,560,3,10,8,4363,Maersk,Delivered,8579.18,699.04,MAE5323673760,,37.61
344,211,223,15,16,7,1218,CMA CGM,Delivered,10599.08,68.88,CMA9200728026,,39.29
345,476,499,16,6,7,5159,DB Schenker,Delivered,8729.35,121525.0,DB2471726831,,39.06
346,553,584,21,3,10,603,Maersk,Delayed,7650.56,117.99,MAE5915491833,Security Check,19.16
347,385,181,7,5,8,1412,DB Schenker,In Transit,7947.02,683.38,DB3282185585,,32.58
348,320,331,4,7,5,2774,FedEx,Delayed,2897.52,576.18,FED3577759267,,36.78
349,218,236,9,5,5,5164,DHL,Delivered,4594.62,77320.74,DHL2757687781,,38.9
350,177,194,19,14,12,185,CMA CGM,Delivered,5022.46,3438.0,CMA3962653702,,25.23
351,643,668,21,7,6,4821,DB Schenker,Delivered,6163.69,863.17,DB7678299775,,39.73
352,159,187,20,15,8,3476,Maersk,Delivered,8706.48,714.4,MAE9098343516,,28.2
353,133,145,5,4,1,3400,UPS,Delayed,5155.05,706.2,UPS6252075902,,40.73
354,563,587,19,5,16,1328,Maersk,Delivered,6138.1,22518.0,MAE8760493336,,37.54
355,629,635,2,4,10,213,CMA CGM,Delivered,8989.41,36.18,CMA8586690658,,36.95
356,365,380,15,15,5,129,DHL,Delayed,11075.55,7.98,DHL2617141690,,25.44
357,693,720,17,4,13,4944,UPS,Delayed,9413.61,163380.0,UPS4378488485,,36.66
358,439,461,15,9,16,4855,Maersk,Delivered,5163.9,274.5,MAE7191226086,,40.26
359,294,303,15,11,3,4325,FedEx,Delayed,6453.34,267.24,FED5638888998,,29.28
360,105,110,4,6,1,3562,DHL,Delivered,5147.84,738.32,DHL8760177528,,40.2
361,666,671,13,15,1,2877,DHL,Delivered,2870.01,189444.68,DHL3421944919,,38.99
362,614,280,19,8,6,235,FedEx,In Transit,9878.16,4356.0,FED3082753848,,32.66
363,484,517,15,7,3,1417,CMA CGM,Delivered,2694.3,80.1,CMA2195587768,,39.44
364,333,356,5,7,10,1039,UPS,Delayed,7746.64,215.82,UPS3392497526,,40.0
365,469,497,11,1,4,2133,UPS,Delayed,5898.59,60742.24,UPS2047718004,,42.55
366,3,26,22,14,2,2835,Maersk,Delivered,5857.71,233120.0,MAE8177522618,,22.14
367,415,420,17,2,4,684,DB Schenker,Delayed,7550.03,24640.0,DB7953552941,,29.55
368,164,170,1,13,15,2256,Maersk,Delivered,3194.7,486.99,MAE7733635896,,28.83
369,394,361,9,16,12,2763,FedEx,In Transit,9802.96,45207.05,FED8039722444,,27.86
370,1,10,7,16,13,3625,DHL,Delayed,8246.0,1754.51,DHL4300539072,Vehicle Breakdown,9.78
371,515,540,14,8,13,460,Maersk,Delivered,4863.42,25.98,MAE4191031514,,37.14
372,59,71,1,12,10,4702,Maersk,Delivered,9393.28,930.51,MAE4204435727,,36.61
373,492,508,4,15,13,2465,CMA CGM,Delivered,4539.5,511.06,CMA5440913218,,37.1
374,175,184,15,15,11,2299,CMA CGM,Delayed,3625.91,142.02,CMA3158727534,Strikes,20.31
375,723,731,13,5,15,4466,DHL,Delivered,10188.28,294055.04,DHL3596410557,,36.95
376,409,440,16,7,13,5115,CMA CGM,Delivered,8664.98,120500.0,CMA5652389631,,38.54
377,153,176,10,8,3,2065,FedEx,Delayed,9445.41,45858.12,FED1698072240,,28.06
378,439,468,4,9,15,585,UPS,Delayed,5724.37,132.44,UPS8582385707,,17.47
379,688,694,8,7,10,2477,Maersk,Delivered,5850.06,1307.04,MAE9224070953,,41.74
380,508,522,15,12,3,1078,DHL,Delivered,9258.06,60.96,DHL1774033877,,38.31
381,559,569,7,15,6,2713,DB Schenker,Delayed,12122.31,1313.18,DB3136864336,,18.69
382,440,464,18,16,4,2741,FedEx,Delayed,5161.46,116460.0,FED4907970052,,40.98
383,526,434,9,15,16,1288,DB Schenker,In Transit,6561.96,21070.14,DB8375931825,,32.51
384,660,60,3,1,4,264,DHL,In Transit,4316.99,46.24,DHL8992876488,,35.18
385,444,28,14,1,15,229,FedEx,In Transit,5731.79,14.16,FED7262426621,,33.65
386,590,601,7,4,8,3769,DB Schenker,Delivered,7118.29,1669.44,DB4178506437,,41.66
387,361,390,5,6,2,1431,UPS,Delayed,12724.73,297.22,UPS7632372883,,38.31
388,501,564,22,3,13,1790,DB Schenker,In Transit,5024.41,147440.0,DB2992868699,,27.66
389,3,20,18,14,16,5175,CMA CGM,Delivered,6755.55,219420.0,CMA1848483902,,41.32
390,422,448,20,3,12,1106,CMA CGM,Delivered,4973.2,208.4,CMA2068162638,,41.69
391,287,308,20,15,9,2928,UPS,Delayed,6805.53,552.8,UPS9709587634,,42.87
392,275,305,9,6,16,2676,DB Schenker,Delivered,4452.71,40074.58,DB5525344179,,39.15
393,1,8,1,2,7,2348,UPS,Delayed,5705.17,465.57,UPS9502516831,,38.89
394,148,178,22,3,12,4201,UPS,Delayed,3246.84,317280.0,UPS8379029403,,41.49
395,456,629,17,16,15,4758,Maersk,In Transit,9274.24,171500.0,MAE4333107677,,29.42
396,338,363,19,16,9,3519,Maersk,Delivered,7710.49,65106.0,MAE9588031072,,29.16
397,3,25,17,3,6,3408,Maersk,Delivered,3772.08,112385.0,MAE3550327944,,42.02
398,465,492,22,9,10,1046,FedEx,Delayed,5884.75,79040.0,FED1444140013,,39.25
399,19,26,20,10,15,4137,DHL,Delivered,6495.98,779.6,DHL4157014842,,41.32
400,561,26,10,2,1,594,Maersk,In Transit,11992.4,13194.72,MAE9521979923,,33.85
401,39,59,8,2,2,1918,DHL,Delayed,7476.72,1106.0,DHL4809492035,Weather,10.35
402,726,731,13,13,1,4338,DHL,Delivered,15679.42,285669.44,DHL5201520061,,42.3
403,538,557,9,10,13,3113,FedEx,Delayed,7523.61,50943.34,FED5076779238,,23.68
404,77,101,20,10,10,4579,DHL,Delayed,4310.28,943.0,DHL8517484442,,27.81
405,420,603,1,11,5,1686,DB Schenker,In Transit,9393.78,364.56,DB3564853961,,29.19
406,731,731,13,16,10,5202,FedEx,Delayed,6914.98,343110.8,FED1163446942,,42.26
407,138,159,1,6,11,548,DHL,Delivered,3240.15,108.36,DHL9063880921,,39.0
408,654,667,20,11,12,2909,FedEx,Delayed,8258.35,549.2,FED5301719389,,36.56
409,465,701,10,7,1,119,DHL,In Transit,8191.43,2651.88,DHL7658221210,,35.47
410,604,617,14,2,3,4313,Maersk,Delivered,3863.65,265.98,MAE3593539209,,18.35
411,351,366,12,2,1,3412,DB Schenker,Delivered,9378.39,169269.75,DB4890381739,,38.55
412,190,208,21,4,3,4729,Maersk,Delivered,6909.34,846.64,MAE7968449483,,42.61
413,84,92,11,8,15,4838,UPS,Delayed,7856.18,137770.88,UPS7661794375,,42.61
414,645,669,1,9,5,2269,Maersk,Delayed,6058.81,490.77,MAE8257878085,Carrier Delay,18.43
415,218,230,21,10,8,773,DB Schenker,Delivered,6216.97,138.51,DB8902455128,,40.56
416,192,202,4,16,14,1024,DB Schenker,Delayed,3105.57,232.1,DB2321212828,Port Congestion,16.29
417,491,505,16,14,7,2322,CMA CGM,Delayed,5804.75,59775.0,CMA3521465203,Weather,13.62
418,688,701,10,2,6,781,DHL,Delayed,5733.14,17334.24,DHL6582924603,,21.41
419,525,355,15,1,4,2751,DHL,In Transit,7604.13,169.98,DHL7247040063,,32.97
420,334,364,5,15,10,3727,FedEx,Delayed,9437.09,844.36,FED7381726673,,26.86
421,106,117,5,11,15,1776,CMA CGM,Delivered,4847.58,401.72,CMA8672261295,,27.37
422,706,725,17,5,9,127,UPS,Delayed,17839.48,4200.0,UPS9123969993,,41.57
423,445,451,15,6,1,4060,Maersk,Delivered,7732.88,229.56,MAE7494885004,,37.08
424,548,554,22,11,7,240,FedEx,Delayed,4218.18,18160.0,FED3688297104,,39.68
425,128,135,14,6,2,900,FedEx,Delayed,6801.53,51.0,FED3410736419,,36.86
426,304,327,15,6,14,2985,DB Schenker,Delivered,2904.76,168.78,DB1160026589,,40.03
427,8,23,11,15,8,4260,Maersk,Delayed,8911.46,132311.92,MAE7363307766,Vehicle Breakdown,16.17
428,596,342,7,6,4,3119,CMA CGM,In Transit,9157.81,1509.64,CMA7907838847,,35.28
429,359,377,18,9,8,1125,CMA CGM,Delayed,17028.98,52155.0,CMA8692915277,Documentation Issue,14.61
430,314,341,9,16,13,3025,Maersk,Delivered,8999.84,49402.01,MAE6688413475,,18.68
431,480,511,3,1,8,3481,DHL,Delivered,3163.74,557.43,DHL3065308605,,37.41
432,450,457,19,3,13,770,Maersk,Delivered,6015.47,13068.0,MAE9896490886,,41.39
433,608,625,7,16,14,4366,UPS,Delayed,6747.37,2113.12,UPS3982199757,Vehicle Breakdown,19.2
434,630,642,7,12,3,2330,FedEx,Delayed,3056.63,1034.0,FED9009639352,,37.14
435,519,410,6,3,16,3369,Maersk,In Transit,7206.33,2324.23,MAE5269593013,,26.66
436,83,104,4,8,8,4997,FedEx,Delayed,9673.1,1037.96,FED5135501377,,41.0
437,144,174,8,9,15,3091,DHL,Delivered,3120.87,1631.28,DHL9151793903,,36.96
438,406,514,15,8,10,436,UPS,In Transit,8650.97,26.94,UPS9296222808,,34.58
439,117,144,12,11,9,3018,CMA CGM,Delivered,2873.1,149736.6,CMA7209573214,,41.04
440,549,573,3,3,1,1364,CMA CGM,Delivered,5762.89,218.45,CMA6381749350,,37.01
441,546,562,22,16,3,3470,UPS,Delayed,7590.79,262080.0,UPS9331564704,,37.04
442,310,323,7,12,4,3241,UPS,Delayed,7624.52,1568.86,UPS2924373758,,29.88
443,529,545,12,1,13,1176,DB Schenker,Delivered,3760.05,58336.2,DB8694972234,,38.9
444,698,699,1,6,16,1660,DB Schenker,In Transit,5729.17,358.89,DB8246671053,,29.74
445,400,428,10,9,4,4625,CMA CGM,Delivered,7110.75,102496.24,CMA3980925591,,27.64
446,29,52,5,15,16,2235,DB Schenker,Delayed,7597.01,506.44,DB9050644598,,29.37
447,385,575,9,12,13,3524,UPS,In Transit,6135.44,57664.81,UPS5412124981,,36.34
448,144,177,1,9,7,2435,DHL,Delivered,5416.92,481.74,DHL7745438637,,41.34
449,580,603,13,12,11,2268,DHL,Delayed,4204.24,163239.68,DHL5162028580,Customs Delay,15.05
450,186,202,18,3,12,1529,FedEx,Delayed,9051.26,70875.0,FED5166540937,,18.25
451,307,318,2,9,16,4728,DHL,Delivered,5856.54,801.9,DHL2215104787,,41.5
452,184,209,14,5,8,560,FedEx,Delayed,7604.65,31.74,FED5764963213,,40.09
453,406,438,6,15,9,1236,DB Schenker,Delivered,6945.1,780.55,DB6521412863,,39.22
454,491,675,9,10,1,2388,CMA CGM,In Transit,6474.75,39073.51,CMA1174228203,,35.49
455,388,413,6,6,15,3966,CMA CGM,Delivered,4837.38,2503.79,CMA6442044315,,37.21
456,148,177,12,15,14,2914,DHL,Delayed,4264.23,158002.65,DHL8309306638,,23.52
457,387,401,21,12,4,3511,CMA CGM,Delivered,7262.26,628.52,CMA8744679346,,36.56
458,390,301,22,16,4,876,CMA CGM,In Transit,3743.45,72160.0,CMA5577670512,,30.79
459,599,694,6,8,15,889,Maersk,In Transit,8484.66,613.72,MAE5151237991,,26.36
460,179,187,6,10,10,3412,FedEx,Delayed,3704.06,2354.38,FED9441176455,Carrier Delay,10.63
461,572,598,18,15,3,1700,Maersk,Delivered,8071.26,72090.0,MAE1938657646,,37.25
462,347,363,2,14,5,2509,Maersk,Delivered,8917.37,425.52,MAE7124802150,,40.67
463,556,507,15,15,4,490,DB Schenker,In Transit,9014.95,30.3,DB9129294389,,33.76
464,601,623,7,5,6,922,CMA CGM,Delivered,8920.46,408.43,CMA2652660451,,40.25
465,389,37,8,11,2,1433,DHL,In Transit,7226.15,826.56,DHL6349383019,,36.08
466,167,193,10,12,4,1531,DHL,Delayed,9476.28,34000.12,DHL2398721637,Documentation Issue,15.02
467,569,581,7,15,2,4074,DB Schenker,Delivered,7156.4,1804.33,DB1668845250,,38.33
468,522,150,6,4,8,301,Maersk,In Transit,10942.81,207.7,MAE1778181497,,35.08
469,505,110,4,11,9,1226,CMA CGM,In Transit,3700.58,277.86,CMA2718769204,,28.16
470,562,578,12,7,7,1007,DB Schenker,In Transit,6857.78,54598.05,DB6620553707,,36.1
471,278,311,15,11,1,3627,Maersk,Delivered,8424.37,205.08,MAE8160259777,,36.57
472,516,531,17,11,10,4053,FedEx,Delayed,4582.7,146090.0,FED1843530859,,29.66
473,698,731,16,8,1,2757,FedEx,Delayed,7447.96,70975.0,FED2215094601,Strikes,9.33
474,692,708,20,11,11,3841,UPS,Delayed,5513.07,791.0,UPS6839340370,,28.65
475,593,435,20,7,2,4345,FedEx,In Transit,3613.0,894.8,FED1898229889,,31.42
476,351,381,7,2,5,3082,UPS,Delayed,9729.66,1367.7,UPS2111176630,,42.88
477,298,329,6,16,2,1196,CMA CGM,Delivered,8736.53,824.1,CMA2390258219,,18.12
478,285,303,5,13,1,583,DB Schenker,Delayed,4330.19,132.0,DB9126028887,,24.31
479,525,540,7,2,6,1822,Maersk,Delivered,5901.86,806.52,MAE1369820606,,42.73
480,688,713,22,1,6,4086,Maersk,Delivered,10061.71,336000.0,MAE8952522359,,23.91
481,286,293,6,4,2,2167,UPS,Delayed,8925.78,1495.44,UPS1544464125,Port Congestion,19.4
482,135,145,16,6,16,245,CMA CGM,Delivered,8324.34,5775.0,CMA7185452331,,40.97
483,706,726,15,16,12,1961,CMA CGM,Delivered,11713.57,110.88,CMA9269795243,,39.42
484,356,389,20,15,13,305,UPS,Delayed,6123.79,57.6,UPS7286314792,,40.53
485,666,695,17,15,16,964,UPS,Delayed,2908.5,31850.0,UPS3130128379,,40.25
486,583,414,8,7,1,2258,UPS,In Transit,6822.52,1302.0,UPS9657802513,,35.43
487,435,444,12,6,16,2116,Maersk,Delivered,2919.07,114513.75,MAE7739882490,,17.76
488,668,683,2,11,8,4738,FedEx,Delayed,4070.08,878.22,FED4580670441,,20.79
489,353,377,6,10,10,4946,DHL,Delivered,9116.94,3122.2,DHL4905675040,,42.61
490,75,96,3,13,15,570,CMA CGM,Delivered,4482.71,91.29,CMA7011418639,,42.22
491,616,634,9,16,6,197,Maersk,Delivered,7792.19,2955.54,MAE2073813891,,39.42
492,632,642,2,7,16,917,FedEx,Delayed,10504.24,155.88,FED6170049656,,40.48
493,368,556,17,5,16,2152,UPS,In Transit,7609.08,77560.0,UPS6467842370,,28.73
494,436,447,19,3,16,2028,DHL,Delayed,5388.98,37584.0,DHL7412480962,,19.59
495,87,108,20,2,9,532,DHL,Delayed,3229.7,109.6,DHL7014988759,Security Check,16.55
496,378,405,20,10,10,4045,FedEx,Delayed,2832.84,833.2,FED9925129408,,21.72
497,368,379,22,9,3,1613,CMA CGM,Delivered,5808.48,132640.0,CMA6105615300,,24.69
498,579,612,15,4,4,3244,CMA CGM,Delayed,8203.77,200.46,CMA9808777988,Vehicle Breakdown,9.92
499,528,470,13,2,6,138,DB Schenker,In Transit,3226.08,9922.96,DB9072770170,,36.22
500,685,705,1,9,13,3303,DB Schenker,Delivered,10340.08,653.73,DB6949755055,,42.84
501,103,130,22,2,12,3871,FedEx,Delayed,2762.48,292400.0,FED8450829519,,40.99
502,509,518,13,2,12,3180,UPS,Delayed,3533.14,228857.0,UPS1211184515,Carrier Delay,17.79
503,463,497,9,9,8,519,Maersk,Delayed,3768.81,8485.26,MAE7483347796,Vehicle Breakdown,13.9
504,455,487,9,13,14,514,Maersk,Delivered,10244.94,7690.76,MAE2665432758,,41.73
505,641,672,10,16,4,1163,DB Schenker,Delivered,3015.36,23629.76,DB1466029518,,40.9
506,230,262,19,5,13,4225,Maersk,Delivered,3452.37,71658.0,MAE5484431318,,37.54
507,684,693,2,16,16,5109,FedEx,Delayed,3848.7,868.32,FED3085488210,,42.36
508,336,369,16,7,12,1473,CMA CGM,Delivered,11389.6,34700.0,CMA3722848366,,41.79
509,694,718,1,11,11,3480,UPS,Delayed,6738.35,690.06,UPS7293905319,,42.61
510,383,633,16,16,10,3854,DB Schenker,In Transit,3576.37,99225.0,DB5722056696,,33.55
511,496,522,8,13,10,3047,Maersk,Delivered,4264.45,1607.76,MAE5436487653,,40.44
512,414,421,1,6,7,240,DHL,Delivered,2806.05,47.67,DHL9271880949,,39.18
513,146,163,17,2,11,1949,DB Schenker,Delivered,8833.02,64260.0,DB6932913861,,42.5
514,47,69,11,10,15,3494,FedEx,Delayed,7308.65,99497.84,FED5804320363,,42.07
515,579,610,17,12,12,2654,DB Schenker,Delivered,6793.15,87535.0,DB3532720888,,36.78
516,392,418,10,5,4,2715,FedEx,Delayed,5000.63,55258.28,FED9968146474,,36.66
517,28,47,14,8,9,748,CMA CGM,Delivered,4165.95,42.3,CMA9916104582,,38.92
518,434,463,9,1,7,906,UPS,Delayed,6321.68,14825.37,UPS6232963589,,27.61
519,207,221,3,5,8,1449,UPS,Delayed,9267.34,253.64,UPS1301987250,Customs Delay,25.54
520,383,394,4,14,12,4100,FedEx,Delayed,9256.18,928.84,FED4853875619,,19.11
521,558,124,9,9,14,4565,CMA CGM,In Transit,7952.2,74698.89,CMA7229449292,,32.13
522,224,258,17,2,2,2578,DB Schenker,Delivered,3128.32,85015.0,DB9240859105,,38.94
523,223,250,6,10,7,4612,FedEx,Delayed,6844.6,2917.18,FED6357861256,,42.74
524,467,472,4,8,2,1548,DHL,Delivered,8264.06,320.98,DHL3490299231,,41.91
525,542,297,3,4,11,2733,FedEx,In Transit,6958.54,478.38,FED2745634136,,34.76
526,416,434,2,12,13,1202,DHL,Delayed,5866.96,222.84,DHL7247541237,Customs Delay,16.64
527,306,329,13,11,4,2592,FedEx,Delayed,3830.09,186509.72,FED8495346166,,22.51
528,407,426,3,10,7,2967,DHL,Delivered,9383.24,475.32,DHL7679708132,,38.25
529,425,443,18,13,2,345,FedEx,Delayed,2889.9,14670.0,FED9825400121,,36.86
530,383,412,19,4,16,1677,UPS,Delayed,3093.08,28476.0,UPS4450953395,,42.06
531,576,608,15,1,6,4819,UPS,Delivered,3312.08,272.46,UPS3989907694,,41.72
532,415,154,20,7,3,4544,DHL,In Transit,9107.28,935.8,DHL3118495138,,36.49
533,522,263,12,2,4,1942,CMA CGM,In Transit,4353.13,105300.0,CMA6749816714,,36.46
534,329,354,4,16,7,1992,DB Schenker,Delayed,9377.11,451.22,DB2668055742,,24.32
535,27,41,6,12,4,4490,UPS,Delayed,5490.39,3098.08,UPS2114214749,,27.08
536,300,324,11,11,9,764,FedEx,Delayed,2688.39,23735.92,FED2691285899,,29.34
537,463,134,14,5,9,2903,CMA CGM,In Transit,4906.45,179.34,CMA3413814719,,34.88
538,473,486,21,10,10,4570,CMA CGM,Delivered,3163.03,892.43,CMA9755883276,,20.36
539,39,54,15,1,12,3571,DHL,Delivered,7443.53,201.9,DHL2469993302,,39.39
540,312,321,14,7,16,2113,DB Schenker,Delayed,8040.03,130.56,DB9628903185,Customs Delay,10.81
541,452,483,10,16,1,3497,DB Schenker,Delivered,9516.04,71040.2,DB7511105857,,42.63
542,330,336,9,14,2,4875,UPS,Delivered,4093.0,72998.66,UPS5767761141,,40.39
543,175,199,8,1,16,4659,FedEx,Delayed,8048.36,2463.44,FED1653920049,,37.96
544,353,365,5,2,14,845,CMA CGM,Delivered,11364.7,175.12,CMA6363928487,,40.82
545,137,148,20,3,9,3694,DHL,Delivered,7414.67,696.2,DHL1280470195,,40.47
546,690,698,18,8,2,3587,Maersk,Delivered,9809.63,152100.0,MAE7332293254,,38.8
547,652,671,21,16,8,2453,CMA CGM,Delivered,8990.66,439.09,CMA5607673463,,37.22
548,559,593,19,6,6,137,Maersk,Delivered,4485.6,2538.0,MAE6395484732,,25.82
549,228,236,15,4,8,2194,DB Schenker,Delivered,7360.05,124.08,DB6493852275,,39.84
550,522,90,10,6,11,2253,UPS,In Transit,10211.41,50019.2,UPS8315643330,,34.05
551,644,674,1,4,6,4476,Maersk,Delivered,6620.73,885.57,MAE7859593374,,39.84
552,515,219,20,3,3,338,FedEx,In Transit,3576.62,69.6,FED4756641631,,34.9
553,85,98,15,2,13,3716,DHL,Delivered,2868.47,210.12,DHL5084494215,,40.05
554,350,376,14,5,15,2065,UPS,Delayed,6082.35,127.62,UPS3109558785,,24.4
555,142,161,9,7,5,3931,CMA CGM,Delivered,3926.74,64195.6,CMA2166917350,,28.46
556,126,150,18,8,11,3460,DB Schenker,Delayed,6781.41,160335.0,DB9515284702,Weather,15.52
557,653,679,4,1,14,4258,DHL,Delivered,5858.97,882.86,DHL6922246027,,37.35
558,290,323,1,10,13,1298,CMA CGM,Delivered,3168.14,256.83,CMA8713207916,,36.68
559,114,146,14,10,8,1907,Maersk,Delivered,5018.28,107.82,MAE7382554533,,41.35
560,90,100,19,8,13,122,DB Schenker,Delivered,5562.98,2070.0,DB7692559767,,40.48
561,443,451,16,7,13,1945,DB Schenker,In Transit,8759.32,50075.0,DB2151913313,,33.31
562,720,487,6,12,15,2962,DB Schenker,In Transit,13238.68,2043.5,DB2440927382,,28.04
563,464,495,15,14,16,4884,CMA CGM,Delivered,9479.67,276.18,CMA2791919401,,37.37
564,60,94,15,11,7,1599,DHL,Delayed,5726.14,98.82,DHL3606093481,,17.36
565,553,566,5,3,5,3664,Maersk,Delivered,9080.08,759.66,MAE7430379759,,38.75
566,590,604,16,8,15,3444,DB Schenker,Delivered,9831.44,81125.0,DB8649200084,,40.29
567,122,146,7,12,11,3666,CMA CGM,Delivered,3654.04,1770.96,CMA4431667661,,22.23
568,729,731,22,8,5,4200,Maersk,Delivered,9219.74,316640.0,MAE8034755419,,39.31
569,464,84,1,4,15,2960,DHL,In Transit,5050.65,640.08,DHL6176627737,,35.46
570,106,131,19,2,6,619,DB Schenker,Delayed,4185.47,11466.0,DB7459494848,,21.66
571,553,587,18,5,5,2086,CMA CGM,Delayed,11627.73,96660.0,CMA9014506114,Port Congestion,17.41
572,172,183,13,16,16,1747,DHL,Delivered,10680.38,115092.36,DHL7275112351,,41.54
573,35,40,1,7,6,4146,UPS,Delivered,6573.66,820.47,UPS9434645390,,39.05
