procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
356,29,2,9,2867,79.58,228160.5,30.0,64,94.8,PO-2023-635852
357,513,21,2,744,53.84,40056.94,27.0,545,95.8,PO-2024-784615
358,298,18,2,913,236.61,216035.5,26.0,329,93.8,PO-2023-185224
359,62,22,13,4935,259.78,1282041.38,20.0,74,95.6,PO-2023-687045
360,630,15,9,2452,65.18,159816.66,30.0,668,96.2,PO-2024-732614
361,504,6,10,198,203.05,40204.52,22.0,540,96.1,PO-2024-920795
362,221,19,11,865,100.96,87328.89,30.0,252,94.3,PO-2023-710844
363,501,2,6,3611,130.76,472149.4,19.0,517,99.1,PO-2024-497781
364,44,19,12,3417,197.91,676271.07,20.0,62,97.5,PO-2023-612949
365,302,8,7,2624,57.83,151761.09,22.0,320,94.1,PO-2023-286063
366,630,21,12,4792,99.19,475298.94,18.0,659,94.6,PO-2024-784963
367,668,6,6,878,229.9,201857.27,20.0,688,94.6,PO-2024-450272
368,220,4,3,4973,276.91,1377107.05,30.0,255,96.4,PO-2023-535056
369,658,17,7,2701,609.6,1646529.58,20.0,701,94.3,PO-2024-323247
370,16,3,5,1190,65.54,77990.65,30.0,26,94.8,PO-2023-939710
371,379,10,7,4377,600.16,2626911.24,20.0,414,96.4,PO-2024-146200
372,65,16,6,1446,541.23,782613.06,19.0,82,96.9,PO-2023-946722
373,424,19,7,1867,127.06,237220.49,22.0,444,97.7,PO-2024-854958
374,95,2,1,343,201.28,69035.42,28.0,107,95.6,PO-2023-437820
375,64,16,8,4341,541.23,2349462.86,28.0,95,97.4,PO-2023-977281
376,140,11,12,4008,137.08,549427.6,22.0,181,98.4,PO-2023-142221
377,495,20,11,5316,69.22,367970.66,31.0,529,94.7,PO-2024-414446
378,482,3,8,3394,102.27,347086.11,32.0,497,94.1,PO-2024-397318
379,627,20,11,1598,127.52,203774.7,28.0,643,98.4,PO-2024-570764
380,46,1,9,1922,363.52,698661.61,28.0,90,93.0,PO-2023-460894
381,707,7,9,745,288.16,214679.84,29.0,727,97.4,PO-2024-743153
382,50,5,10,3676,282.73,1039314.48,18.0,80,98.8,PO-2023-159085
383,557,5,11,4048,239.81,970725.88,30.0,577,97.9,PO-2024-679879
384,66,6,5,5374,285.76,1535701.84,32.0,80,96.0,PO-2023-714953
385,55,21,13,4130,98.96,408691.76,20.0,92,95.8,PO-2023-639189
386,113,18,1,5061,213.11,1078561.79,32.0,148,98.7,PO-2023-105904
387,246,22,7,5051,42.41,214198.29,22.0,267,97.0,PO-2023-542174
388,88,18,11,1196,194.83,233030.87,30.0,110,97.3,PO-2023-958136
389,397,7,9,3989,163.36,651658.24,29.0,423,97.0,PO-2024-455326
390,330,21,12,3770,59.96,226058.89,21.0,360,93.9,PO-2023-253517
391,258,18,12,2403,31.81,76429.28,19.0,295,97.9,PO-2023-917186
392,131,16,2,1395,567.8,792072.36,29.0,164,93.3,PO-2023-815532
393,630,16,2,112,708.47,79349.2,28.0,640,93.9,PO-2024-378644
394,731,2,10,5277,272.15,1436121.86,19.0,731,98.1,PO-2024-517685
395,505,18,6,650,138.44,89990.38,23.0,541,93.5,PO-2024-829943
396,434,16,6,1849,419.88,776363.51,20.0,478,93.5,PO-2024-819402
397,505,15,8,2478,35.38,87671.34,31.0,519,96.7,PO-2024-663859
398,296,13,9,5491,317.38,1742707.17,29.0,329,96.8,PO-2023-331322
399,56,13,8,3435,341.31,1172382.07,31.0,97,97.9,PO-2023-531684
400,224,18,1,2040,129.8,264801.19,29.0,245,95.5,PO-2023-298786
401,78,10,7,4826,462.36,2231363.48,20.0,113,95.0,PO-2023-589454
402,269,5,9,3599,35.34,127184.9,29.0,296,98.9,PO-2023-692712
403,485,22,12,2874,175.31,503840.11,18.0,509,96.3,PO-2024-238489
404,537,3,11,3507,126.46,443492.87,31.0,548,95.7,PO-2024-809024
405,314,4,13,3365,328.93,1106885.69,23.0,331,93.9,PO-2023-981885
406,702,11,6,4736,193.25,915240.7,18.0,722,93.8,PO-2024-850955
407,244,22,12,97,42.41,4113.49,21.0,259,95.9,PO-2023-204430
408,68,13,4,4195,261.34,1096308.73,30.0,101,95.9,PO-2023-111508
409,222,11,11,2963,87.05,257934.86,29.0,243,95.8,PO-2023-265513
410,477,9,5,335,447.67,149969.89,30.0,509,94.7,PO-2024-403426
411,245,12,10,3857,108.29,417677.95,19.0,263,99.4,PO-2023-891634
412,432,4,9,5269,322.47,1699101.7,29.0,465,99.5,PO-2024-622489
413,604,1,13,965,274.28,264679.78,18.0,635,93.1,PO-2024-902656
414,222,13,10,4931,174.11,858506.1,23.0,266,95.7,PO-2023-158125
415,56,9,10,5512,866.38,4775500.52,20.0,89,97.9,PO-2023-667667
416,632,5,10,3534,283.39,1001479.87,20.0,666,93.5,PO-2024-806850
417,640,20,1,4801,78.37,376270.44,31.0,659,97.5,PO-2024-199208
418,396,8,13,5440,61.82,336286.39,21.0,408,93.2,PO-2024-615981
419,402,6,11,911,239.6,218273.59,32.0,426,95.8,PO-2024-873141
420,577,3,4,3313,167.87,556137.12,30.0,606,98.3,PO-2024-976813
421,523,7,10,5549,162.59,902222.34,20.0,549,96.7,PO-2024-705943
422,78,3,3,4896,151.55,741951.84,27.0,91,97.3,PO-2023-195742
423,562,14,10,3693,103.12,380814.18,18.0,572,97.5,PO-2024-543262
424,268,21,4,5062,12.37,62610.94,30.0,288,96.8,PO-2023-741559
425,581,20,10,5573,95.99,534980.89,19.0,606,95.9,PO-2024-692717
426,263,20,6,4627,15.9,73578.51,21.0,302,95.4,PO-2023-932703
427,479,3,5,4206,102.27,430124.98,30.0,499,97.1,PO-2024-634640
428,473,2,7,689,124.18,85558.23,19.0,488,99.0,PO-2024-123458
429,357,2,1,925,115.05,106416.4,31.0,384,94.0,PO-2023-742992
430,11,6,1,3423,123.58,423036.11,29.0,52,99.0,PO-2023-573514
431,254,18,4,1204,31.81,38294.16,31.0,293,93.6,PO-2023-556772
432,350,10,8,1994,289.06,576399.4,30.0,371,96.5,PO-2023-770085
433,105,2,7,4259,201.28,857206.65,20.0,116,96.8,PO-2023-960676
434,169,16,10,4651,442.83,2059608.48,23.0,198,93.7,PO-2023-330579
435,385,4,6,319,539.54,172114.82,18.0,404,97.2,PO-2024-698263
436,292,4,2,3281,504.79,1656227.77,31.0,336,97.9,PO-2023-416737
437,626,9,5,4718,868.39,4097055.29,31.0,653,95.9,PO-2024-304555
438,105,11,8,2536,142.91,362448.73,27.0,127,95.2,PO-2023-963988
439,690,10,8,2326,511.03,1188674.85,29.0,710,96.5,PO-2024-415466
440,87,15,10,2885,49.8,143648.69,20.0,99,97.1,PO-2023-160856
441,631,18,6,759,255.05,193584.14,20.0,675,95.8,PO-2024-838400
442,355,1,4,4402,174.02,766015.19,31.0,397,94.9,PO-2023-348162
443,701,7,7,4608,288.16,1327845.27,21.0,721,97.6,PO-2024-172525
444,683,5,6,4623,239.28,1106175.95,17.0,702,96.9,PO-2024-515822
445,663,19,8,4916,121.92,599358.71,30.0,689,98.1,PO-2024-671811
446,279,4,10,2333,504.79,1177683.45,17.0,291,96.0,PO-2023-841399
447,260,16,12,3121,88.35,275737.8,20.0,277,93.3,PO-2023-403675
448,660,18,8,5551,156.75,870150.05,30.0,675,93.7,PO-2024-348687
449,384,4,10,2695,539.54,1454073.58,21.0,428,94.8,PO-2024-234191
450,140,14,10,4547,97.67,444062.87,20.0,171,95.1,PO-2023-833087
451,508,16,2,1521,384.57,584936.17,27.0,538,96.2,PO-2024-206791
452,120,17,3,3549,828.76,2941282.39,31.0,160,95.8,PO-2023-204053
453,288,12,8,4232,805.63,3409462.32,33.0,315,94.2,PO-2023-376777
454,226,5,7,3981,144.23,574155.61,21.0,237,98.1,PO-2023-659995
455,449,3,1,3190,117.57,375037.24,30.0,464,99.1,PO-2024-540883
456,200,4,11,2691,337.75,908879.13,30.0,236,95.2,PO-2023-145305
457,637,15,3,598,65.18,38976.5,28.0,660,95.2,PO-2024-444337
458,178,16,5,5666,442.83,2509082.27,28.0,197,94.9,PO-2023-960032
459,730,12,6,4365,981.12,4282576.57,18.0,731,93.1,PO-2024-766068
460,181,14,9,2142,76.17,163149.84,31.0,225,97.8,PO-2023-912075
461,95,6,4,5353,312.56,1673142.36,30.0,117,96.0,PO-2023-209622
462,166,11,2,3311,106.91,353988.89,29.0,200,93.5,PO-2023-326284
463,262,6,8,4990,46.65,232773.5,29.0,305,93.5,PO-2023-699570
464,702,5,12,5756,320.18,1842907.18,22.0,719,97.7,PO-2024-920248
465,470,20,8,2894,65.74,190246.81,31.0,505,93.6,PO-2024-201499
466,554,21,1,1211,83.93,101642.33,32.0,576,95.8,PO-2024-756405
467,192,11,2,4393,106.18,466426.03,26.0,216,99.4,PO-2023-492707
468,547,17,10,2074,632.3,1311383.25,20.0,581,98.1,PO-2024-247272
469,459,4,5,4644,280.5,1302641.98,30.0,491,97.9,PO-2024-552117
470,313,5,1,3966,171.33,679451.73,33.0,331,98.0,PO-2023-544568
471,242,19,8,2052,100.96,207166.31,31.0,254,98.0,PO-2023-568943
472,593,19,8,654,149.34,97663.78,26.0,632,94.1,PO-2024-803265
473,356,9,6,1972,414.75,817881.62,20.0,371,94.1,PO-2023-321501
474,604,7,2,5762,192.0,1106310.43,32.0,625,97.0,PO-2024-560790
475,707,10,11,4066,683.81,2780373.22,29.0,727,95.2,PO-2024-550060
476,191,8,5,3086,38.69,119418.37,28.0,219,96.2,PO-2023-654967
477,47,22,1,4673,339.27,1585448.66,31.0,62,98.7,PO-2023-763495
478,195,14,10,2946,75.64,222838.93,20.0,214,96.3,PO-2023-995986
479,213,11,3,5323,87.05,463377.4,31.0,256,94.8,PO-2023-609253
480,258,3,8,1784,24.74,44131.93,30.0,302,94.7,PO-2023-384938
481,688,4,1,1183,459.42,543496.65,30.0,723,93.1,PO-2024-126050
482,231,15,13,6009,33.17,199326.73,22.0,245,93.5,PO-2023-522908
483,289,20,1,3954,118.31,467774.45,30.0,327,99.3,PO-2023-289621
484,321,13,3,3566,206.82,737493.48,29.0,362,99.4,PO-2023-761635
485,468,13,1,3356,176.36,591853.13,30.0,496,96.5,PO-2024-859446
486,161,3,3,2360,124.0,292621.24,29.0,178,99.1,PO-2023-508957
487,122,7,7,5326,204.4,1088667.59,20.0,147,98.1,PO-2023-103099
488,521,1,3,1492,232.27,346543.19,29.0,559,95.2,PO-2024-327342
489,539,13,13,3412,218.08,744091.76,21.0,571,93.2,PO-2024-795828
490,573,11,12,3990,144.74,577523.89,19.0,590,96.7,PO-2024-188334
491,637,7,12,578,255.05,147419.8,19.0,671,93.6,PO-2024-267439
492,211,9,5,4783,539.04,2578215.51,31.0,241,93.4,PO-2023-734799
493,518,21,12,4043,63.23,255637.54,21.0,558,93.8,PO-2024-141217
494,281,10,7,5496,561.5,3086041.75,21.0,323,97.7,PO-2023-295364
495,730,3,8,3209,224.13,719211.69,30.0,731,93.0,PO-2024-624902
496,461,2,12,373,124.18,46318.17,21.0,475,98.5,PO-2024-921481
497,584,15,7,3583,49.06,175802.14,22.0,614,95.5,PO-2024-136720
498,557,3,6,4850,167.87,814145.81,21.0,574,97.6,PO-2024-988328
499,320,16,5,2589,428.3,1108885.72,31.0,357,95.6,PO-2023-868760
500,719,12,4,1069,981.12,1048814.28,29.0,731,95.0,PO-2024-382591
501,213,1,6,2936,185.43,544421.8,20.0,236,95.6,PO-2023-205730
502,699,5,1,5453,239.28,1304775.57,31.0,719,95.8,PO-2024-549569
503,288,8,3,696,57.83,40253.7,25.0,332,97.7,PO-2023-801391
504,391,2,3,3266,238.86,780105.8,30.0,431,93.5,PO-2024-890525
505,125,20,13,5793,102.19,592029.22,21.0,158,93.5,PO-2023-860046
506,162,19,4,1182,124.0,146558.6,32.0,204,95.0,PO-2023-851448
507,552,17,3,2010,839.32,1687044.4,28.0,590,97.8,PO-2024-753348
508,602,5,12,4564,213.33,973637.01,20.0,635,96.9,PO-2024-638014
509,532,5,1,4982,180.66,900016.05,31.0,553,93.6,PO-2024-141228
510,174,11,8,2583,106.91,276156.23,32.0,216,98.0,PO-2023-669799
511,174,13,7,5340,213.83,1141830.66,21.0,194,99.3,PO-2023-195738
512,641,15,6,4534,40.06,181626.0,20.0,652,95.0,PO-2024-809977
513,236,20,4,4573,64.9,296781.23,32.0,260,94.9,PO-2023-983241
514,48,13,9,3368,341.31,1149514.65,28.0,80,98.9,PO-2023-536518
515,278,7,9,4104,236.61,971094.95,32.0,320,98.9,PO-2023-255719
516,280,14,12,5527,113.05,624840.53,21.0,296,96.7,PO-2023-652962
517,224,18,5,5204,129.8,675502.62,32.0,250,93.5,PO-2023-808363
518,552,3,8,1292,167.87,216881.73,27.0,585,96.2,PO-2024-286392
519,188,16,6,3933,439.77,1729630.81,20.0,204,97.8,PO-2023-854953
520,122,1,7,1162,292.0,339304.77,20.0,148,95.9,PO-2023-575837
521,156,8,9,4471,38.97,174216.29,27.0,188,99.2,PO-2023-889032
522,635,14,5,3405,121.86,414925.84,31.0,655,95.4,PO-2024-868092
523,112,8,3,1951,52.09,101626.78,29.0,154,97.3,PO-2023-389511
524,78,8,4,4112,47.62,195829.29,30.0,118,97.4,PO-2023-553118
525,326,5,7,886,171.33,151788.76,18.0,359,94.2,PO-2023-159467
526,17,4,13,1314,179.76,236210.08,21.0,61,98.5,PO-2023-887817
527,12,13,13,4705,113.03,531767.55,22.0,54,97.3,PO-2023-119121
528,46,8,6,737,62.2,45838.83,18.0,87,97.9,PO-2023-765690
529,666,15,6,4018,40.06,160955.74,19.0,687,96.6,PO-2024-500503
530,441,20,2,5859,75.57,442792.92,27.0,474,97.8,PO-2024-146123
531,33,18,10,258,254.46,65651.33,18.0,43,99.0,PO-2023-279923
532,715,8,10,5714,70.43,402455.15,19.0,731,96.2,PO-2024-975046
533,532,19,4,3380,126.46,427432.54,31.0,559,95.7,PO-2024-209374
534,90,18,6,2748,194.83,535425.44,19.0,100,93.1,PO-2023-779664
535,676,1,12,4051,307.64,1246248.3,20.0,712,95.0,PO-2024-167903
536,137,7,2,4924,204.4,1006496.28,30.0,153,97.2,PO-2023-283176
537,598,5,4,3302,213.33,704414.85,30.0,623,95.6,PO-2024-960667
538,635,18,9,2701,255.05,688894.29,32.0,679,97.4,PO-2024-215768
539,679,18,11,5373,215.35,1157096.23,31.0,708,97.9,PO-2024-915564
540,207,10,9,1858,375.69,698038.51,30.0,239,93.0,PO-2023-232320
541,54,17,10,2273,989.57,2249289.03,23.0,87,93.6,PO-2023-550266
542,10,9,13,2402,286.9,689132.08,18.0,31,98.5,PO-2023-791197
543,537,17,8,1544,632.3,976266.03,31.0,577,93.0,PO-2024-299984
544,708,21,1,3054,112.06,342236.3,33.0,720,94.1,PO-2024-843635
545,686,15,3,2617,55.03,144022.37,30.0,725,98.4,PO-2024-846441
546,38,11,13,2764,170.65,471683.26,18.0,65,94.8,PO-2023-445278
547,189,2,3,1300,149.52,194377.28,31.0,215,95.6,PO-2023-976647
548,215,4,2,2478,276.91,686199.73,28.0,253,93.3,PO-2023-103667
549,537,8,6,5245,39.74,208442.66,22.0,563,97.3,PO-2024-550556
550,212,5,9,1595,175.91,280570.05,28.0,253,94.9,PO-2023-447269
551,12,9,8,756,286.9,216895.86,31.0,41,96.5,PO-2023-703520
552,637,8,6,1021,62.34,63649.65,21.0,663,97.8,PO-2024-660974
553,350,12,10,1167,414.75,484010.06,21.0,381,93.7,PO-2023-622179
554,542,11,2,3190,109.04,347838.91,30.0,580,98.2,PO-2024-185089
555,363,3,11,556,94.75,52677.41,32.0,402,98.0,PO-2023-311664
556,706,15,7,959,73.64,70619.92,16.0,726,97.8,PO-2024-744761
557,413,13,2,206,219.12,45137.94,27.0,445,95.6,PO-2024-238062
558,536,15,13,1200,41.55,49860.16,20.0,570,95.0,PO-2024-115013
559,639,9,4,2540,868.39,2205705.9,32.0,657,98.5,PO-2024-291900
560,604,11,7,2040,128.76,262677.31,21.0,637,95.4,PO-2024-262772
561,536,9,7,1026,553.58,567978.77,20.0,579,95.2,PO-2024-634824
562,566,15,10,1458,55.15,80415.46,21.0,579,95.3,PO-2024-645876
563,5,20,7,1459,42.13,61467.33,19.0,37,98.1,PO-2023-312952
564,296,16,3,4289,657.28,2819076.83,31.0,314,94.9,PO-2023-942636
565,327,14,1,5388,73.67,396927.49,31.0,363,98.7,PO-2023-355076
566,400,1,7,738,233.37,172227.27,20.0,431,94.1,PO-2024-632224
567,222,11,8,1685,87.05,146682.5,32.0,248,94.8,PO-2023-265917
568,72,18,6,5028,194.83,979664.9,17.0,115,94.3,PO-2023-165715
569,656,19,3,3324,121.92,405262.08,27.0,687,93.6,PO-2024-296255
570,477,14,13,2131,62.82,133869.67,17.0,501,97.6,PO-2024-312592
571,682,8,12,4513,52.64,237552.85,20.0,697,97.8,PO-2024-468227
572,690,7,10,5350,215.35,1152143.1,20.0,710,95.7,PO-2024-645699
573,384,9,9,5585,861.1,4809248.24,29.0,417,99.5,PO-2024-584046
574,241,8,8,3603,31.72,114313.17,29.0,285,93.7,PO-2023-786895
575,25,6,8,1976,123.58,244206.65,31.0,62,99.2,PO-2023-397228
576,316,21,9,1677,59.96,100557.23,30.0,328,93.9,PO-2023-788204
577,476,5,3,4793,146.09,700210.27,27.0,486,93.4,PO-2024-725747
578,362,14,10,323,58.2,18798.6,20.0,375,95.5,PO-2023-100158
579,57,9,4,676,866.38,585674.6,30.0,81,95.1,PO-2023-865786
580,81,7,5,438,194.83,85340.74,34.0,96,94.7,PO-2023-462926
581,378,12,10,1387,861.1,1194346.87,23.0,414,95.8,PO-2024-582888
582,134,18,4,2302,204.4,470543.15,30.0,156,98.9,PO-2023-402035
583,306,15,7,4235,39.4,166872.68,20.0,331,96.9,PO-2023-830907
584,103,13,3,5736,285.84,1639594.53,29.0,144,97.8,PO-2023-295266
585,657,17,4,3259,609.6,1986686.37,31.0,696,93.7,PO-2024-707390
586,401,18,1,4033,163.36,658846.24,30.0,437,93.7,PO-2024-480123
587,393,21,4,1300,98.36,127859.65,30.0,417,98.1,PO-2024-142159
588,604,12,13,5590,653.72,3654276.9,22.0,646,96.6,PO-2024-712064
589,192,22,5,5009,211.09,1057344.68,28.0,231,97.9,PO-2023-515059
590,715,7,12,2676,288.16,771118.48,22.0,731,95.4,PO-2024-610720
591,247,13,6,4024,42.66,171665.34,20.0,265,96.1,PO-2023-956613
592,398,20,7,1640,81.68,133950.75,22.0,439,93.1,PO-2024-130228
593,49,5,2,5325,282.73,1505535.81,29.0,70,94.1,PO-2023-927850
594,325,11,4,5858,103.4,605753.9,30.0,361,95.5,PO-2023-609894
595,648,18,6,3975,156.75,623103.31,19.0,689,97.9,PO-2024-310428
596,440,5,7,5882,167.95,987880.45,20.0,450,95.3,PO-2024-225646
597,501,13,8,334,185.7,62022.29,28.0,525,94.3,PO-2024-902256
598,644,6,7,3728,229.9,857088.74,19.0,660,94.3,PO-2024-130731
599,477,18,7,1067,131.48,140293.58,21.0,501,94.1,PO-2024-799080
600,276,8,10,4878,57.83,282122.95,20.0,320,94.8,PO-2023-486295
601,587,18,8,3458,192.0,663939.86,33.0,609,93.7,PO-2024-568809
602,218,9,2,5971,441.95,2638898.68,28.0,231,95.4,PO-2023-280145
603,67,20,2,5253,97.42,511723.26,33.0,96,97.7,PO-2023-344049
604,502,14,9,4951,66.15,327492.27,30.0,515,98.9,PO-2024-505586
605,85,13,10,2677,261.34,699599.16,20.0,124,95.9,PO-2023-396874
606,685,12,10,2368,733.23,1736281.85,21.0,729,95.4,PO-2024-725027
607,107,11,2,5939,142.91,848810.31,28.0,133,97.0,PO-2023-946445
608,283,18,3,3248,236.61,768546.9,30.0,313,95.2,PO-2023-857004
609,512,8,5,1920,33.84,64972.0,30.0,547,97.8,PO-2024-568560
610,692,17,1,494,837.48,413715.33,29.0,715,97.9,PO-2024-944733
611,538,17,10,2584,632.3,1633854.55,18.0,580,93.4,PO-2024-576434
612,537,4,3,726,346.86,251822.75,30.0,569,96.9,PO-2024-825207
613,504,9,3,4036,471.38,1902478.66,30.0,537,99.4,PO-2024-477401
614,586,16,9,4059,533.33,2164807.7,29.0,621,95.4,PO-2024-780742
615,204,9,13,2714,539.04,1462947.29,22.0,232,94.4,PO-2023-189216
616,424,8,12,3379,39.93,134923.1,21.0,461,93.7,PO-2024-467636
617,227,2,8,4510,122.59,552885.88,29.0,250,96.5,PO-2023-854434
618,296,21,2,1732,92.02,159376.49,27.0,329,99.5,PO-2023-350795
619,424,11,11,3619,109.56,396490.76,29.0,440,96.9,PO-2024-540983
620,533,12,13,4887,553.58,2705372.56,19.0,550,98.7,PO-2024-912152
621,572,5,2,1409,239.81,337883.59,31.0,589,96.0,PO-2024-932645
622,623,6,4,4409,374.07,1649282.54,30.0,664,94.1,PO-2024-898886
623,86,6,9,426,285.76,121735.95,27.0,98,95.2,PO-2023-923923
624,82,18,8,804,194.83,156652.86,28.0,121,95.2,PO-2023-699279
625,695,13,4,1022,288.85,295203.95,30.0,713,94.3,PO-2024-254721
626,377,11,1,1593,169.61,270192.03,31.0,417,98.0,PO-2024-791047
627,307,17,11,2257,599.63,1353355.24,29.0,337,99.1,PO-2023-104363
628,705,11,12,2840,193.25,548835.21,20.0,725,93.9,PO-2024-957389
629,506,18,1,4067,138.44,563062.91,29.0,534,96.5,PO-2024-151786
630,274,10,3,5713,561.5,3207888.73,28.0,311,94.6,PO-2023-716759
631,459,17,4,436,511.32,222936.87,30.0,492,97.2,PO-2024-308860
632,77,3,8,3637,151.55,551159.9,29.0,117,99.4,PO-2023-727458
633,207,3,7,3343,123.14,411643.59,20.0,229,93.9,PO-2023-800860
634,86,10,6,5769,462.36,2667371.74,19.0,125,94.2,PO-2023-347873
635,68,20,7,1419,97.42,138232.49,21.0,88,93.5,PO-2023-593009
636,178,11,2,433,106.91,46293.33,30.0,218,97.5,PO-2023-239048
637,17,10,7,566,199.96,113177.67,19.0,56,95.4,PO-2023-658014
638,464,17,10,2749,511.32,1405627.16,20.0,494,97.4,PO-2024-590907
639,659,9,10,5904,533.71,3151049.02,18.0,701,94.1,PO-2024-688958
640,506,11,6,3690,92.85,342608.19,21.0,544,96.0,PO-2024-884743
641,403,12,4,564,556.21,313704.57,31.0,435,95.7,PO-2024-517944
642,456,15,6,1478,38.63,57092.59,22.0,467,98.6,PO-2024-638344
643,477,3,6,2939,102.27,300555.71,21.0,489,98.4,PO-2024-407570
644,396,14,10,4748,120.84,573725.57,16.0,433,94.1,PO-2024-978746
645,438,19,1,1813,117.57,213148.13,30.0,450,93.8,PO-2024-774023
646,235,19,13,450,100.96,45431.21,19.0,255,95.6,PO-2023-258139
647,17,18,1,2159,84.26,181926.6,29.0,36,94.0,PO-2023-462029
648,407,22,5,336,217.81,73185.96,32.0,425,95.7,PO-2024-227747
649,545,2,5,2929,153.56,449766.83,32.0,577,96.1,PO-2024-187072
650,174,22,11,1735,212.55,368785.55,31.0,207,97.6,PO-2023-946523
651,169,8,3,1930,38.97,75204.07,29.0,212,98.0,PO-2023-523064
652,329,16,4,587,428.3,251415.96,31.0,355,93.9,PO-2023-803455
653,43,18,7,535,254.46,136137.44,19.0,86,97.6,PO-2023-862248
654,613,3,6,5640,198.38,1118817.19,19.0,624,95.3,PO-2024-818698
655,272,19,12,3596,24.74,88956.51,22.0,286,98.3,PO-2023-120178
656,539,17,5,731,632.3,462208.86,29.0,557,93.6,PO-2024-961561
657,427,5,3,1474,167.95,247557.93,27.0,457,93.7,PO-2024-212927
658,611,19,4,3761,198.38,746076.49,32.0,625,97.9,PO-2024-493671
659,499,12,10,3189,471.38,1503222.12,18.0,529,93.6,PO-2024-970150
660,538,6,1,1387,238.46,330751.84,31.0,581,96.4,PO-2024-502165
661,238,6,7,4897,190.37,932280.97,20.0,264,97.5,PO-2023-482889
662,12,22,13,2376,112.35,266945.51,20.0,25,95.5,PO-2023-891189
663,213,12,6,3407,441.95,1505732.34,20.0,257,93.1,PO-2023-107125
664,82,3,13,590,151.55,89410.04,20.0,103,99.3,PO-2023-345603
665,163,16,1,853,442.83,377735.12,32.0,184,97.7,PO-2023-625275
666,672,6,7,3930,315.85,1241286.84,20.0,709,97.3,PO-2024-809723
667,438,10,6,664,358.7,238177.37,20.0,455,99.4,PO-2024-516262
668,69,6,13,1741,285.76,497517.1,20.0,86,94.2,PO-2023-142650
669,403,17,10,1178,635.3,748381.73,20.0,421,99.2,PO-2024-921849
670,251,11,7,817,21.33,17426.76,21.0,295,97.3,PO-2023-921010
671,584,6,12,3071,281.6,864789.75,16.0,615,93.3,PO-2024-149302
672,457,3,13,5842,102.27,597429.89,21.0,499,97.8,PO-2024-297182
673,286,20,1,5630,118.31,666052.13,32.0,317,96.6,PO-2023-953314
674,203,20,5,5612,79.16,444217.93,32.0,228,99.1,PO-2023-584432
675,325,5,11,624,171.33,106903.14,31.0,369,96.7,PO-2023-986629
676,578,12,10,5508,734.84,4047512.95,22.0,589,95.1,PO-2024-576028
677,617,13,4,1142,342.1,390672.4,29.0,653,97.3,PO-2024-709611
678,226,3,11,3562,100.96,359613.26,30.0,244,93.6,PO-2023-731614
679,65,15,12,4399,49.8,219033.14,23.0,85,98.5,PO-2023-584302
680,151,12,9,1810,695.95,1259675.24,31.0,174,95.6,PO-2023-590700
681,563,9,12,5719,734.84,4202564.73,17.0,577,97.0,PO-2024-748000
682,288,13,1,2566,317.38,814384.74,32.0,303,95.8,PO-2023-103704
683,102,10,5,257,505.71,129969.82,28.0,123,98.0,PO-2023-134329
684,278,3,2,3214,184.04,591496.6,28.0,302,95.7,PO-2023-558881
685,623,2,7,4196,240.88,1010724.24,20.0,641,94.4,PO-2024-434248
686,475,13,9,4748,176.36,837341.67,29.0,517,97.0,PO-2024-328012
687,176,10,4,4356,378.31,1647898.32,34.0,214,95.5,PO-2023-529165
688,535,7,10,2905,162.59,472329.41,21.0,571,98.3,PO-2024-531188
689,165,14,2,4553,76.17,346788.63,29.0,202,98.3,PO-2023-490924
690,151,10,3,552,485.05,267752.75,31.0,166,98.4,PO-2023-984562
691,93,15,7,406,54.45,22110.99,17.0,124,94.4,PO-2023-595977
692,35,8,12,3540,62.2,220175.66,19.0,72,98.4,PO-2023-141222
693,123,11,12,5666,137.08,776710.78,20.0,167,94.3,PO-2023-218070
694,310,22,10,1013,205.58,208257.31,21.0,338,98.5,PO-2023-613965
695,594,15,7,2297,49.06,112703.74,19.0,628,94.5,PO-2024-903109
696,38,7,10,2291,254.46,582973.61,22.0,81,96.1,PO-2023-525586
697,597,15,2,3446,49.06,169080.15,29.0,619,96.4,PO-2024-710323
698,46,21,11,5842,98.96,578105.88,30.0,90,97.5,PO-2023-785354
699,688,7,13,134,215.35,28857.42,20.0,729,95.4,PO-2024-799134
700,235,18,13,5757,129.8,747284.52,21.0,252,96.4,PO-2023-459113
701,24,18,6,3180,84.26,267960.45,21.0,59,97.8,PO-2023-169495
702,567,5,3,4040,239.81,968807.45,31.0,590,98.6,PO-2024-378593
703,582,22,4,1958,255.99,501243.84,31.0,599,99.4,PO-2024-850849
704,173,2,11,5196,150.57,782312.3,31.0,205,95.6,PO-2023-553196
705,350,12,6,620,414.75,257143.3,19.0,392,97.8,PO-2023-335613
706,421,1,9,4667,233.37,1089139.1,31.0,443,97.1,PO-2024-531722
707,119,17,12,4127,828.76,3420307.8,20.0,146,97.6,PO-2023-332859
708,491,10,10,3103,328.53,1019448.4,23.0,514,94.3,PO-2024-180667
709,245,21,1,2482,12.37,30699.4,30.0,286,96.7,PO-2023-309947
710,712,10,8,3051,683.81,2086305.63,31.0,723,93.7,PO-2024-721744
711,261,13,11,624,42.66,26620.07,29.0,276,98.6,PO-2023-402121
